Primary City,Account Number,CUSTOMER_TYPE,Data Subscribed (GB),Data Bonus (GB),Bonus Used,YM
Abuja,1001901,Retail,0,0,0,1-Sep-19
Kano,1001902,Retail,103,76.95,0,1-Jul-19
Kano,1001902,Retail,103,18.7,18.7,1-Aug-19
Kano,1001902,Retail,167.89,66.95,0,1-Oct-19
Kano,1001902,Retail,403.76,87.43,0,1-Nov-19
Kano,1001902,Retail,403.76,170.61,66.2,1-Dec-19
Kano,1001902,Retail,103,24.28,24.28,1-Sep-19
Port Harcourt,1001903,Retail,103,45.97,45.97,1-Jul-19
Port Harcourt,1001903,Retail,103,11.2,11.2,1-Aug-19
Port Harcourt,1001903,Retail,167.89,68.53,39.54,1-Oct-19
Port Harcourt,1001903,Retail,403.76,0.74,0.74,1-Nov-19
Port Harcourt,1001903,Retail,403.76,193.39,193.39,1-Dec-19
Port Harcourt,1001903,Retail,103,29.48,29.48,1-Sep-19
Lagos,1001904,Retail,0,0,0,1-Jul-19
Lagos,1001904,Retail,0,0,0,1-Aug-19
Lagos,1001904,Retail,0,0,0,1-Oct-19
Lagos,1001904,Retail,0,0,0,1-Nov-19
Lagos,1001904,Retail,0,0,0,1-Dec-19
Lagos,1001904,Retail,0,0,0,1-Sep-19
Onitsha,1001905,Retail,103,71.87,42.22,1-Jul-19
Onitsha,1001905,Retail,103,14.16,14.16,1-Aug-19
Onitsha,1001905,Retail,167.89,36.12,36.12,1-Oct-19
Onitsha,1001905,Retail,403.76,28.17,2.08,1-Nov-19
Onitsha,1001905,Retail,403.76,170.04,170.04,1-Dec-19
Onitsha,1001905,Retail,103,47.11,47.11,1-Sep-19
Lagos,1001906,Retail,0,0,0,1-Jul-19
Lagos,1001906,Retail,0,0,0,1-Aug-19
Lagos,1001906,Retail,0,0,0,1-Oct-19
Lagos,1001906,Retail,0,0,0,1-Nov-19
Lagos,1001906,Retail,0,0,0,1-Dec-19
Lagos,1001906,Retail,0,0,0,1-Sep-19
Onitsha,1001907,Retail,397.58,192.46,192.46,1-Jul-19
Onitsha,1001907,Retail,397.58,117.16,117.16,1-Aug-19
Onitsha,1001907,Retail,397.58,164.78,0,1-Oct-19
Onitsha,1001907,Retail,403.76,113.82,113.82,1-Nov-19
Onitsha,1001907,Retail,403.76,0.24,0.24,1-Dec-19
Onitsha,1001907,Retail,397.58,131.17,0,1-Sep-19
Port Harcourt,1001908,Retail,371.83,280.27,280.27,1-Aug-19
Port Harcourt,1001908,Retail,380.07,67.56,67.56,1-Jul-19
Port Harcourt,1001908,Retail,393.46,130.39,130.39,1-Oct-19
Port Harcourt,1001908,Retail,403.76,30.4,30.4,1-Nov-19
Port Harcourt,1001908,Retail,403.76,90.25,90.25,1-Dec-19
Port Harcourt,1001908,Retail,410.97,165.14,165.14,1-Sep-19
Abuja,1001909,Retail,0,0,0,1-Jul-19
Abuja,1001909,Retail,0,0,0,1-Aug-19
Abuja,1001909,Retail,0,0,0,1-Oct-19
Abuja,1001909,Retail,0,0,0,1-Nov-19
Abuja,1001909,Retail,0,0,0,1-Dec-19
Abuja,1001909,Retail,0,0,0,1-Sep-19
Onitsha,1001910,Retail,403.76,204.1,0,1-Nov-19
Onitsha,1001910,Retail,403.76,189.24,0,1-Dec-19
Onitsha,1001910,Retail,1909.62,494.81,494.81,1-Jul-19
Onitsha,1001910,Retail,1909.62,1396.65,1396.65,1-Aug-19
Onitsha,1001910,Retail,1909.62,481.95,0,1-Oct-19
Onitsha,1001910,Retail,1909.62,824.6,824.6,1-Sep-19
Lagos,1001911,Retail,0,0,0,1-Oct-19
Lagos,1001911,Retail,0,0,0,1-Nov-19
Lagos,1001911,Retail,0,0,0,1-Dec-19
Lagos,1001911,Retail,635.51,104.99,0,1-Jul-19
Lagos,1001911,Retail,925.97,558.44,355.35,1-Aug-19
Lagos,1001911,Retail,103,26.49,0,1-Sep-19
Kano,1001912,Retail,0,0,0,1-Aug-19
Kano,1001912,Retail,0,0,0,1-Oct-19
Kano,1001912,Retail,0,0,0,1-Nov-19
Kano,1001912,Retail,0,0,0,1-Dec-19
Kano,1001912,Retail,238.96,86.09,86.09,1-Jul-19
Kano,1001912,Retail,0,0,0,1-Sep-19
Lagos,1001913,Retail,0,0,0,1-Jul-19
Lagos,1001913,Retail,0,0,0,1-Aug-19
Lagos,1001913,Retail,0,0,0,1-Oct-19
Lagos,1001913,Retail,0,0,0,1-Nov-19
Lagos,1001913,Retail,0,0,0,1-Dec-19
Lagos,1001913,Retail,0,0,0,1-Sep-19
Kano,1001914,Retail,0,0,0,1-Jul-19
Kano,1001914,Retail,0,0,0,1-Aug-19
Kano,1001914,Retail,0,0,0,1-Oct-19
Kano,1001914,Retail,0,0,0,1-Nov-19
Kano,1001914,Retail,0,0,0,1-Dec-19
Kano,1001914,Retail,0,0,0,1-Sep-19
Abuja,1001915,Retail,0,0,0,1-Jul-19
Abuja,1001915,Retail,0,0,0,1-Aug-19
Abuja,1001915,Retail,0,0,0,1-Oct-19
Abuja,1001915,Retail,0,0,0,1-Nov-19
Abuja,1001915,Retail,0,0,0,1-Dec-19
Abuja,1001915,Retail,0,0,0,1-Sep-19
Port Harcourt,1001916,Retail,0,0,0,1-Jul-19
Port Harcourt,1001916,Retail,0,0,0,1-Aug-19
Port Harcourt,1001916,Retail,0,0,0,1-Oct-19
Port Harcourt,1001916,Retail,0,0,0,1-Nov-19
Port Harcourt,1001916,Retail,0,0,0,1-Dec-19
Port Harcourt,1001916,Retail,305.91,65.54,0,1-Jul-19
Port Harcourt,1001916,Retail,359.47,141.71,118.62,1-Aug-19
Port Harcourt,1001916,Retail,398.61,359.22,359.22,1-Oct-19
Port Harcourt,1001916,Retail,564.44,3.59,0,1-Dec-19
Port Harcourt,1001916,Retail,570.62,73.37,73.37,1-Nov-19
Port Harcourt,1001916,Retail,0,0,0,1-Sep-19
Port Harcourt,1001916,Retail,380.07,81.1,81.1,1-Sep-19
Kano,1001917,Retail,371.83,11.63,11.63,1-Aug-19
Kano,1001917,Retail,437.75,48.73,48.73,1-Jul-19
Kano,1001917,Retail,658.17,230.49,230.49,1-Dec-19
Kano,1001917,Retail,663.32,274.91,274.91,1-Nov-19
Kano,1001917,Retail,710.7,232.3,232.3,1-Oct-19
Kano,1001917,Retail,678.77,104.58,104.58,1-Sep-19
Kano,1001918,Corporate,2.06,0.6,0.6,1-Jul-19
Kano,1001918,Corporate,4.12,1.56,1.56,1-Aug-19
Kano,1001918,Corporate,9.27,1.53,1.53,1-Dec-19
Kano,1001918,Corporate,78.28,21.29,13.99,1-Nov-19
Kano,1001918,Corporate,83.43,11.72,11.72,1-Oct-19
Kano,1001918,Corporate,32.96,6.06,0,1-Sep-19
Abuja,1001919,Retail,552.08,121.09,0,1-Nov-19
Abuja,1001919,Retail,552.08,63.48,63.48,1-Dec-19
Abuja,1001919,Retail,565.47,69.6,7.4,1-Jul-19
Abuja,1001919,Retail,1025.88,272.32,174.7,1-Aug-19
Abuja,1001919,Retail,1352.39,233.75,0,1-Oct-19
Abuja,1001919,Retail,757.05,346.96,346.96,1-Sep-19
Port Harcourt,1001920,Retail,552.08,245.56,245.56,1-Nov-19
Port Harcourt,1001920,Retail,552.08,232.04,232.04,1-Dec-19
Port Harcourt,1001920,Retail,564.44,162.29,109.2,1-Jul-19
Port Harcourt,1001920,Retail,650.96,26.45,0,1-Aug-19
Port Harcourt,1001920,Retail,650.96,272.69,77.33,1-Oct-19
Port Harcourt,1001920,Retail,537.66,198.09,198.09,1-Sep-19
Kano,1001921,Retail,110.21,54.27,0,1-Nov-19
Kano,1001921,Retail,209.09,28.22,0,1-Oct-19
Kano,1001921,Retail,268.83,181.16,181.16,1-Dec-19
Kano,1001921,Retail,322.39,29.48,11.84,1-Jul-19
Kano,1001921,Retail,322.39,100.97,100.97,1-Aug-19
Kano,1001921,Retail,172.01,53.28,0.19,1-Sep-19
Kano,1001922,Retail,227.63,72.78,72.78,1-Jul-19
Kano,1001922,Retail,427.45,103.73,0,1-Oct-19
Kano,1001922,Retail,552.08,85.7,0,1-Nov-19
Kano,1001922,Retail,552.08,257.86,0,1-Dec-19
Kano,1001922,Retail,648.9,221.09,221.09,1-Aug-19
Kano,1001922,Retail,215.27,50.33,0,1-Sep-19
Abuja,1001923,Retail,0,0,0,1-Dec-19
Abuja,1001923,Retail,552.08,124.82,124.82,1-Nov-19
Abuja,1001923,Retail,668.47,144.86,144.86,1-Aug-19
Abuja,1001923,Retail,724.09,313.23,161.73,1-Oct-19
Abuja,1001923,Retail,883.74,295.12,253.34,1-Jul-19
Abuja,1001923,Retail,419.21,292.11,292.11,1-Sep-19
Port Harcourt,1001924,Retail,0,0,0,1-Jul-19
Port Harcourt,1001924,Retail,0,0,0,1-Aug-19
Port Harcourt,1001924,Retail,0,0,0,1-Oct-19
Port Harcourt,1001924,Retail,0,0,0,1-Nov-19
Port Harcourt,1001924,Retail,0,0,0,1-Dec-19
Port Harcourt,1001924,Retail,0,0,0,1-Sep-19
Kano,1001925,Retail,103,46.69,0,1-Oct-19
Kano,1001925,Retail,424.36,43.48,43.48,1-Aug-19
Kano,1001925,Retail,640.66,294.03,294.03,1-Dec-19
Kano,1001925,Retail,663.32,264.99,264.99,1-Nov-19
Kano,1001925,Retail,1137.12,446.47,446.47,1-Jul-19
Kano,1001925,Retail,749.84,304.04,287.94,1-Sep-19
Kano,1001926,Retail,0,0,0,1-Jul-19
Kano,1001926,Retail,0,0,0,1-Aug-19
Kano,1001926,Retail,0,0,0,1-Oct-19
Kano,1001926,Retail,0,0,0,1-Nov-19
Kano,1001926,Retail,0,0,0,1-Dec-19
Kano,1001926,Retail,0,0,0,1-Sep-19
Onitsha,1001927,Retail,0,0,0,1-Dec-19
Onitsha,1001927,Retail,552.08,485.43,36.77,1-Nov-19
Onitsha,1001927,Retail,668.47,155.07,155.07,1-Aug-19
Onitsha,1001927,Retail,724.09,301.52,118.8,1-Oct-19
Onitsha,1001927,Retail,883.74,42.71,42.71,1-Jul-19
Onitsha,1001927,Retail,419.21,29.94,0,1-Sep-19
Abuja,1001928,Retail,0,0,0,1-Oct-19
Abuja,1001928,Retail,0,0,0,1-Dec-19
Abuja,1001928,Retail,99.91,4.07,4.07,1-Jul-19
Abuja,1001928,Retail,182.31,42.36,7.5,1-Nov-19
Abuja,1001928,Retail,268.83,105.69,105.69,1-Aug-19
Abuja,1001928,Retail,151.41,43.78,43.78,1-Sep-19
Port Harcourt,1001929,Retail,100.94,7.7,0,1-Jul-19
Port Harcourt,1001929,Retail,100.94,13.43,13.43,1-Aug-19
Port Harcourt,1001929,Retail,100.94,35.1,0,1-Oct-19
Port Harcourt,1001929,Retail,100.94,23.48,23.48,1-Nov-19
Port Harcourt,1001929,Retail,103,45.67,37.5,1-Dec-19
Port Harcourt,1001929,Retail,100.94,5.38,0,1-Sep-19
Port Harcourt,1001930,Retail,220.42,53.53,53.53,1-Jul-19
Port Harcourt,1001930,Retail,307.97,79.98,79.98,1-Oct-19
Port Harcourt,1001930,Retail,330.63,16.13,0,1-Aug-19
Port Harcourt,1001930,Retail,538.69,36.71,36.71,1-Dec-19
Port Harcourt,1001930,Retail,548.99,292.94,0,1-Nov-19
Port Harcourt,1001930,Retail,250.29,22.24,22.24,1-Sep-19
Onitsha,1001931,Retail,103,2.34,0,1-Oct-19
Onitsha,1001931,Retail,427.45,138.24,138.24,1-Aug-19
Onitsha,1001931,Retail,551.05,119.62,0,1-Jul-19
Onitsha,1001931,Retail,552.08,65.36,65.36,1-Nov-19
Onitsha,1001931,Retail,552.08,372.04,0,1-Dec-19
Onitsha,1001931,Retail,420.24,257.77,0,1-Sep-19
Kano,1001932,Retail,210.12,92.14,92.14,1-Jul-19
Kano,1001932,Retail,317.24,137.42,58.39,1-Aug-19
Kano,1001932,Retail,327.54,53.84,50.33,1-Oct-19
Kano,1001932,Retail,540.75,246.72,246.72,1-Dec-19
Kano,1001932,Retail,548.99,114.33,114.33,1-Nov-19
Kano,1001932,Retail,257.5,110.71,0,1-Sep-19
Lagos,1001933,Retail,210.12,186.59,43.99,1-Jul-19
Lagos,1001933,Retail,317.24,52.55,52.55,1-Aug-19
Lagos,1001933,Retail,327.54,36.91,0,1-Oct-19
Lagos,1001933,Retail,540.75,66.58,52.89,1-Dec-19
Lagos,1001933,Retail,548.99,186.99,186.99,1-Nov-19
Lagos,1001933,Retail,257.5,9.36,9.36,1-Sep-19
Kano,1001934,Retail,210.12,32.89,32.89,1-Jul-19
Kano,1001934,Retail,317.24,185.31,91.75,1-Aug-19
Kano,1001934,Retail,327.54,159,106.3,1-Oct-19
Kano,1001934,Retail,540.75,30.25,30.25,1-Dec-19
Kano,1001934,Retail,548.99,484.31,484.31,1-Nov-19
Kano,1001934,Retail,257.5,44.28,44.28,1-Sep-19
Onitsha,1001935,Retail,210.12,80.08,80.08,1-Jul-19
Onitsha,1001935,Retail,317.24,18.12,18.12,1-Aug-19
Onitsha,1001935,Retail,327.54,80.42,80.42,1-Oct-19
Onitsha,1001935,Retail,540.75,123.17,0,1-Dec-19
Onitsha,1001935,Retail,548.99,249.2,0,1-Nov-19
Onitsha,1001935,Retail,257.5,75.86,0,1-Sep-19
Abuja,1001936,Retail,210.12,52.59,0,1-Jul-19
Abuja,1001936,Retail,317.24,92.65,13.71,1-Aug-19
Abuja,1001936,Retail,327.54,2.14,0,1-Oct-19
Abuja,1001936,Retail,540.75,86.62,0,1-Dec-19
Abuja,1001936,Retail,548.99,196.52,0,1-Nov-19
Abuja,1001936,Retail,257.5,138.62,0,1-Sep-19
Lagos,1001937,Retail,103,28.81,3.87,1-Jul-19
Lagos,1001937,Retail,103,14.01,0,1-Oct-19
Lagos,1001937,Retail,168.92,76.11,76.11,1-Aug-19
Lagos,1001937,Retail,529.42,138.11,138.11,1-Dec-19
Lagos,1001937,Retail,552.08,25.4,0,1-Nov-19
Lagos,1001937,Retail,103,47.39,47.39,1-Sep-19
Lagos,1001938,Retail,663.32,192.63,192.63,1-Nov-19
Lagos,1001938,Retail,663.32,22.65,22.65,1-Dec-19
Lagos,1001938,Retail,1123.73,747.45,747.45,1-Jul-19
Lagos,1001938,Retail,1246.3,532.15,532.15,1-Aug-19
Lagos,1001938,Retail,1401.83,193.64,174.87,1-Oct-19
Lagos,1001938,Retail,1145.36,31.55,0,1-Sep-19
Port Harcourt,1001939,Retail,372.86,361.55,361.55,1-Jul-19
Port Harcourt,1001939,Retail,430.54,135.95,135.95,1-Aug-19
Port Harcourt,1001939,Retail,430.54,127.34,127.34,1-Oct-19
Port Harcourt,1001939,Retail,552.08,88.91,0,1-Nov-19
Port Harcourt,1001939,Retail,552.08,88.68,0,1-Dec-19
Port Harcourt,1001939,Retail,355.35,49.89,24.33,1-Sep-19
Lagos,1001940,Retail,0,0,0,1-Jul-19
Lagos,1001940,Retail,0,0,0,1-Aug-19
Lagos,1001940,Retail,0,0,0,1-Oct-19
Lagos,1001940,Retail,0,0,0,1-Nov-19
Lagos,1001940,Retail,0,0,0,1-Dec-19
Lagos,1001940,Retail,0,0,0,1-Sep-19
Port Harcourt,1001941,Retail,552.08,76.17,0,1-Nov-19
Port Harcourt,1001941,Retail,552.08,225.13,225.13,1-Dec-19
Port Harcourt,1001941,Retail,642.72,304.63,72.9,1-Jul-19
Port Harcourt,1001941,Retail,654.05,197.43,0,1-Oct-19
Port Harcourt,1001941,Retail,850.78,277.77,277.77,1-Aug-19
Port Harcourt,1001941,Retail,700.4,125.12,0,1-Sep-19
Kano,1001942,Retail,70.04,25.49,0,1-Aug-19
Kano,1001942,Retail,92.7,65.74,65.74,1-Jul-19
Kano,1001942,Retail,159.65,49.13,36.57,1-Oct-19
Kano,1001942,Retail,210.12,27.22,0,1-Jul-19
Kano,1001942,Retail,210.12,34.3,34.3,1-Dec-19
Kano,1001942,Retail,266.77,147.53,147.53,1-Nov-19
Kano,1001942,Retail,317.24,139.54,0,1-Aug-19
Kano,1001942,Retail,327.54,39.22,39.22,1-Oct-19
Kano,1001942,Retail,540.75,45.78,39.16,1-Dec-19
Kano,1001942,Retail,548.99,424.09,424.09,1-Nov-19
Kano,1001942,Retail,124.63,2.83,2.83,1-Sep-19
Kano,1001942,Retail,257.5,99.64,8.57,1-Sep-19
Kano,1001943,Retail,0,0,0,1-Jul-19
Kano,1001943,Retail,0,0,0,1-Aug-19
Kano,1001943,Retail,0,0,0,1-Oct-19
Kano,1001943,Retail,0,0,0,1-Nov-19
Kano,1001943,Retail,0,0,0,1-Dec-19
Kano,1001943,Retail,0,0,0,1-Sep-19
Abuja,1001944,Retail,0,0,0,1-Jul-19
Abuja,1001944,Retail,0,0,0,1-Aug-19
Abuja,1001944,Retail,0,0,0,1-Oct-19
Abuja,1001944,Retail,0,0,0,1-Nov-19
Abuja,1001944,Retail,0,0,0,1-Dec-19
Abuja,1001944,Retail,0,0,0,1-Sep-19
Lagos,1001945,Retail,220.42,27.42,9.22,1-Jul-19
Lagos,1001945,Retail,307.97,50.68,50.68,1-Oct-19
Lagos,1001945,Retail,330.63,71.95,9.02,1-Aug-19
Lagos,1001945,Retail,538.69,72.47,70.75,1-Dec-19
Lagos,1001945,Retail,548.99,139.47,139.47,1-Nov-19
Lagos,1001945,Retail,250.29,81.7,81.7,1-Sep-19
Abuja,1001946,Retail,210.12,54.06,54.06,1-Jul-19
Abuja,1001946,Retail,317.24,8.09,7.23,1-Aug-19
Abuja,1001946,Retail,327.54,151.85,0,1-Oct-19
Abuja,1001946,Retail,540.75,192.33,192.33,1-Dec-19
Abuja,1001946,Retail,548.99,7.91,7.91,1-Nov-19
Abuja,1001946,Retail,257.5,94.24,45.15,1-Sep-19
Kano,1001947,Retail,210.12,56.75,56.75,1-Jul-19
Kano,1001947,Retail,317.24,11.79,11.79,1-Aug-19
Kano,1001947,Retail,327.54,225.64,225.64,1-Oct-19
Kano,1001947,Retail,540.75,91.73,0,1-Dec-19
Kano,1001947,Retail,548.99,359.45,29.93,1-Nov-19
Kano,1001947,Retail,257.5,1.53,0.38,1-Sep-19
Onitsha,1001948,Retail,0,0,0,1-Jul-19
Onitsha,1001948,Retail,0,0,0,1-Aug-19
Onitsha,1001948,Retail,0,0,0,1-Oct-19
Onitsha,1001948,Retail,0,0,0,1-Nov-19
Onitsha,1001948,Retail,0,0,0,1-Dec-19
Onitsha,1001948,Retail,0,0,0,1-Sep-19
Abuja,1001949,Retail,0,0,0,1-Jul-19
Abuja,1001949,Retail,0,0,0,1-Aug-19
Abuja,1001949,Retail,0,0,0,1-Oct-19
Abuja,1001949,Retail,0,0,0,1-Nov-19
Abuja,1001949,Retail,0,0,0,1-Dec-19
Abuja,1001949,Retail,0,0,0,1-Sep-19
Abuja,1001950,Retail,210.12,51.69,51.69,1-Jul-19
Abuja,1001950,Retail,317.24,56.25,56.25,1-Aug-19
Abuja,1001950,Retail,327.54,32.36,0,1-Oct-19
Abuja,1001950,Retail,540.75,108.83,51.94,1-Dec-19
Abuja,1001950,Retail,548.99,139.74,0,1-Nov-19
Abuja,1001950,Retail,257.5,33.27,33.27,1-Sep-19
Port Harcourt,1001951,Retail,534.57,223.96,223.96,1-Aug-19
Port Harcourt,1001951,Retail,577.83,203.67,0,1-Jul-19
Port Harcourt,1001951,Retail,779.71,10.39,3.22,1-Dec-19
Port Harcourt,1001951,Retail,800.31,674.28,617.93,1-Oct-19
Port Harcourt,1001951,Retail,800.31,153.41,153.41,1-Nov-19
Port Harcourt,1001951,Retail,500.58,199.34,199.34,1-Sep-19
Kano,1001952,Retail,0,0,0,1-Jul-19
Kano,1001952,Retail,0,0,0,1-Aug-19
Kano,1001952,Retail,0,0,0,1-Oct-19
Kano,1001952,Retail,0,0,0,1-Nov-19
Kano,1001952,Retail,0,0,0,1-Dec-19
Kano,1001952,Retail,0,0,0,1-Sep-19
Lagos,1001953,Retail,60.77,21.94,21.94,1-Aug-19
Lagos,1001953,Retail,72.1,13.46,0,1-Jul-19
Lagos,1001953,Retail,111.24,6.69,0,1-Oct-19
Lagos,1001953,Retail,541.78,176.88,109.16,1-Dec-19
Lagos,1001953,Retail,552.08,59.23,59.23,1-Nov-19
Lagos,1001953,Retail,51.5,2.51,2.51,1-Sep-19
Onitsha,1001954,Retail,552.08,363.98,14.27,1-Nov-19
Onitsha,1001954,Retail,552.08,159.5,0,1-Dec-19
Onitsha,1001954,Retail,1301.92,117.37,117.37,1-Jul-19
Onitsha,1001954,Retail,1501.74,141.55,96.43,1-Oct-19
Onitsha,1001954,Retail,1502.77,1283.57,0,1-Aug-19
Onitsha,1001954,Retail,1241.15,53.65,53.65,1-Sep-19
Kano,1001955,Retail,0,0,0,1-Dec-19
Kano,1001955,Retail,552.08,107.59,0,1-Nov-19
Kano,1001955,Retail,668.47,284.45,74.19,1-Aug-19
Kano,1001955,Retail,724.09,168.69,168.69,1-Oct-19
Kano,1001955,Retail,883.74,5.49,5.49,1-Jul-19
Kano,1001955,Retail,419.21,113.96,0,1-Sep-19
Lagos,1001956,Retail,0,0,0,1-Jul-19
Lagos,1001956,Retail,0,0,0,1-Aug-19
Lagos,1001956,Retail,0,0,0,1-Oct-19
Lagos,1001956,Retail,0,0,0,1-Nov-19
Lagos,1001956,Retail,0,0,0,1-Dec-19
Lagos,1001956,Retail,335.78,65.86,65.86,1-Aug-19
Lagos,1001956,Retail,335.78,48.57,8.28,1-Oct-19
Lagos,1001956,Retail,362.56,292.91,292.91,1-Jul-19
Lagos,1001956,Retail,495.43,12.22,0.44,1-Nov-19
Lagos,1001956,Retail,497.49,84.86,84.86,1-Dec-19
Lagos,1001956,Retail,0,0,0,1-Sep-19
Lagos,1001956,Retail,372.86,19.56,19.56,1-Sep-19
Abuja,1001957,Retail,537.66,71.85,33.65,1-Jul-19
Abuja,1001957,Retail,552.08,167.38,167.38,1-Nov-19
Abuja,1001957,Retail,552.08,27.2,0,1-Dec-19
Abuja,1001957,Retail,621.09,398.98,0,1-Aug-19
Abuja,1001957,Retail,621.09,166.29,0,1-Oct-19
Abuja,1001957,Retail,512.94,187.75,187.75,1-Sep-19
Onitsha,1001958,Retail,417.15,389.08,389.08,1-Aug-19
Onitsha,1001958,Retail,538.69,217.93,0,1-Jul-19
Onitsha,1001958,Retail,552.08,196.15,196.15,1-Nov-19
Onitsha,1001958,Retail,552.08,235.97,0,1-Dec-19
Onitsha,1001958,Retail,700.4,180.76,137.08,1-Oct-19
Onitsha,1001958,Retail,412,371.56,371.56,1-Sep-19
Lagos,1001959,Retail,220.42,60.69,60.69,1-Jul-19
Lagos,1001959,Retail,307.97,120.01,13.32,1-Oct-19
Lagos,1001959,Retail,330.63,130.02,130.02,1-Aug-19
Lagos,1001959,Retail,538.69,489.8,0,1-Dec-19
Lagos,1001959,Retail,548.99,187.64,187.64,1-Nov-19
Lagos,1001959,Retail,250.29,91.94,91.94,1-Sep-19
Kano,1001960,Retail,0,0,0,1-Jul-19
Kano,1001960,Retail,0,0,0,1-Aug-19
Kano,1001960,Retail,0,0,0,1-Oct-19
Kano,1001960,Retail,0,0,0,1-Nov-19
Kano,1001960,Retail,0,0,0,1-Dec-19
Kano,1001960,Retail,0,0,0,1-Sep-19
Port Harcourt,1001961,Retail,0,0,0,1-Oct-19
Port Harcourt,1001961,Retail,0,0,0,1-Nov-19
Port Harcourt,1001961,Retail,0,0,0,1-Dec-19
Port Harcourt,1001961,Retail,928.03,338.39,211.85,1-Jul-19
Port Harcourt,1001961,Retail,1072.23,515.71,515.71,1-Aug-19
Port Harcourt,1001961,Retail,884.77,14.6,14.6,1-Sep-19
Kano,1001962,Retail,0,0,0,1-Oct-19
Kano,1001962,Retail,0,0,0,1-Nov-19
Kano,1001962,Retail,0,0,0,1-Dec-19
Kano,1001962,Retail,876.53,402.68,376.96,1-Jul-19
Kano,1001962,Retail,1011.46,46.39,3.59,1-Aug-19
Kano,1001962,Retail,835.33,588.87,588.87,1-Sep-19
Port Harcourt,1001963,Retail,473.8,262.73,214.55,1-Oct-19
Port Harcourt,1001963,Retail,552.08,203.03,2.01,1-Nov-19
Port Harcourt,1001963,Retail,552.08,221.33,211.89,1-Dec-19
Port Harcourt,1001963,Retail,729.24,68.16,3.44,1-Jul-19
Port Harcourt,1001963,Retail,761.17,92.19,86.03,1-Aug-19
Port Harcourt,1001963,Retail,202.91,54.2,23.36,1-Sep-19
Kano,1001964,Retail,0,0,0,1-Jul-19
Kano,1001964,Retail,0,0,0,1-Aug-19
Kano,1001964,Retail,0,0,0,1-Oct-19
Kano,1001964,Retail,0,0,0,1-Nov-19
Kano,1001964,Retail,0,0,0,1-Dec-19
Kano,1001964,Retail,0,0,0,1-Sep-19
Port Harcourt,1001965,Retail,552.08,220.68,220.68,1-Nov-19
Port Harcourt,1001965,Retail,552.08,260.7,260.7,1-Dec-19
Port Harcourt,1001965,Retail,614.91,135.29,135.29,1-Jul-19
Port Harcourt,1001965,Retail,627.27,152.82,152.82,1-Aug-19
Port Harcourt,1001965,Retail,781.77,178.74,0,1-Oct-19
Port Harcourt,1001965,Retail,135.96,53.96,8.22,1-Sep-19
Onitsha,1001966,Retail,0,0,0,1-Jul-19
Onitsha,1001966,Retail,0,0,0,1-Aug-19
Onitsha,1001966,Retail,0,0,0,1-Oct-19
Onitsha,1001966,Retail,0,0,0,1-Nov-19
Onitsha,1001966,Retail,0,0,0,1-Dec-19
Onitsha,1001966,Retail,0,0,0,1-Sep-19
Onitsha,1001967,Retail,382.13,104.44,104.44,1-Aug-19
Onitsha,1001967,Retail,544.87,175.68,175.68,1-Oct-19
Onitsha,1001967,Retail,645.81,123.77,123.77,1-Dec-19
Onitsha,1001967,Retail,663.32,93.54,93.54,1-Nov-19
Onitsha,1001967,Retail,1042.36,455.63,262.11,1-Jul-19
Onitsha,1001967,Retail,327.54,61.91,31.23,1-Sep-19
Abuja,1001968,Retail,382.13,135.14,19.75,1-Aug-19
Abuja,1001968,Retail,544.87,91.95,60.9,1-Oct-19
Abuja,1001968,Retail,645.81,391.31,0,1-Dec-19
Abuja,1001968,Retail,663.32,27.96,27.96,1-Nov-19
Abuja,1001968,Retail,1042.36,468.36,0,1-Jul-19
Abuja,1001968,Retail,327.54,196.81,196.81,1-Sep-19
Abuja,1001969,Retail,0,0,0,1-Jul-19
Abuja,1001969,Retail,0,0,0,1-Aug-19
Abuja,1001969,Retail,0,0,0,1-Oct-19
Abuja,1001969,Retail,0,0,0,1-Nov-19
Abuja,1001969,Retail,0,0,0,1-Dec-19
Abuja,1001969,Retail,0,0,0,1-Sep-19
Onitsha,1001970,Retail,0,0,0,1-Jul-19
Onitsha,1001970,Retail,0,0,0,1-Aug-19
Onitsha,1001970,Retail,0,0,0,1-Oct-19
Onitsha,1001970,Retail,0,0,0,1-Nov-19
Onitsha,1001970,Retail,0,0,0,1-Dec-19
Onitsha,1001970,Retail,0,0,0,1-Sep-19
Abuja,1001971,Retail,0,0,0,1-Jul-19
Abuja,1001971,Retail,0,0,0,1-Aug-19
Abuja,1001971,Retail,0,0,0,1-Oct-19
Abuja,1001971,Retail,0,0,0,1-Nov-19
Abuja,1001971,Retail,0,0,0,1-Dec-19
Abuja,1001971,Retail,0,0,0,1-Sep-19
Abuja,1001972,Retail,0,0,0,1-Jul-19
Abuja,1001972,Retail,0,0,0,1-Aug-19
Abuja,1001972,Retail,0,0,0,1-Oct-19
Abuja,1001972,Retail,0,0,0,1-Nov-19
Abuja,1001972,Retail,0,0,0,1-Dec-19
Abuja,1001972,Retail,0,0,0,1-Sep-19
Kano,1001973,Retail,210.12,197.79,197.79,1-Jul-19
Kano,1001973,Retail,317.24,118.05,0,1-Aug-19
Kano,1001973,Retail,327.54,40.14,0,1-Oct-19
Kano,1001973,Retail,540.75,249.15,249.15,1-Dec-19
Kano,1001973,Retail,548.99,149.08,0,1-Nov-19
